Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,Hour,SunRise,SunSet,MomentOfDay,fortnight,month,Rad
Cold,Normal,Low,S,Fast,03,0-20,40-60,Night,fortnight 4,Oct,Low
Cold,Normal,Low,S,Fast,03,0-20,40-60,Night,fortnight 4,Oct,Low
Cold,Normal,Low,S,Normal,03,0-20,40-60,Night,fortnight 4,Oct,Low
Cold,Normal,Low,S,Normal,03,0-20,40-60,Night,fortnight 4,Oct,Low
Cold,Normal,Low,S,Normal,03,0-20,40-60,Night,fortnight 4,Oct,Low
Cold,Normal,Low,S,Normal,03,0-20,40-60,Night,fortnight 4,Oct,Low
Cold,Normal,Low,S,Fast,03,0-20,40-60,Night,fortnight 4,Oct,Low
Cold,Normal,Low,S,Normal,03,0-20,40-60,Night,fortnight 4,Oct,Low
Cold,Normal,Low,S,Normal,03,0-20,40-60,Night,fortnight 4,Oct,Low
Cold,Normal,Low,S,Fast,03,0-20,40-60,Night,fortnight 4,Oct,Low
Cold,High,Low,S,Slow,03,0-20,40-60,Night,fortnight 4,Oct,Low
Cold,High,Low,S,Fast,03,0-20,40-60,Night,fortnight 4,Oct,Low
Cold,High,Low,S,Normal,02,0-20,40-60,Night,fortnight 4,Oct,Low
Cold,High,Low,S,Normal,02,0-20,40-60,Night,fortnight 4,Oct,Low
Cold,High,Low,S,Fast,02,0-20,40-60,Night,fortnight 4,Oct,Low
Cold,High,Low,S,Normal,02,0-20,40-60,Night,fortnight 4,Oct,Low
Cold,High,Low,S,Normal,02,0-20,40-60,Night,fortnight 4,Oct,Low
Cold,High,Low,S,Normal,02,0-20,40-60,Night,fortnight 4,Oct,Low
Cold,High,Low,S,Normal,02,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,02,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,02,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,02,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Fast,02,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,02,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,01,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,01,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Fast,01,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Fast,01,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Fast,01,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,01,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,01,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Slow,01,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Slow,01,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,01,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,01,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,01,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,00,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,E,Normal,00,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,00,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,00,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,E,Normal,00,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,00,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,00,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,00,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Fast,23,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,23,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Fast,23,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Fast,23,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,E,Fast,23,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,23,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,23,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Slow,23,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Slow,23,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,23,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Slow,23,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,E,Fast,23,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,E,Fast,22,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,22,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,22,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Fast,22,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,22,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,22,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Fast,22,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,22,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,22,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Fast,22,0-20,40-60,Night,fortnight 4,Oct,Low
Heat,High,Low,S,Normal,22,0-20,40-60,Night,fortnight 4,Oct,Low
Heat,High,Low,S,Slow,22,0-20,40-60,Night,fortnight 4,Oct,Low
Heat,High,Low,E,Normal,21,0-20,40-60,Night,fortnight 4,Oct,Low
Heat,High,Low,E,Normal,21,0-20,40-60,Night,fortnight 4,Oct,Low
Heat,High,Low,S,Normal,21,0-20,40-60,Night,fortnight 4,Oct,Low
Heat,High,Low,S,Slow,21,0-20,40-60,Night,fortnight 4,Oct,Low
Heat,High,Low,S,Normal,21,0-20,40-60,Night,fortnight 4,Oct,Low
Heat,High,Low,S,Normal,21,0-20,40-60,Night,fortnight 4,Oct,Low
Heat,High,Low,E,Normal,21,0-20,40-60,Night,fortnight 4,Oct,Low
Heat,High,Low,S,Fast,21,0-20,40-60,Night,fortnight 4,Oct,Low
Heat,High,Low,S,Fast,21,0-20,40-60,Night,fortnight 4,Oct,Low
Heat,High,Low,S,Normal,21,0-20,40-60,Night,fortnight 4,Oct,Low
Heat,High,Low,S,Fast,21,0-20,40-60,Night,fortnight 4,Oct,Low
Heat,High,Low,S,Fast,21,0-20,40-60,Night,fortnight 4,Oct,Low
Heat,High,Low,S,Normal,20,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,S,Slow,20,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,S,Normal,20,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,S,Fast,20,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,S,Normal,20,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,S,Slow,20,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,S,Normal,20,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,E,Normal,20,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,E,Slow,20,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,E,Slow,20,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,S,Normal,20,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,S,Normal,20,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,S,Fast,19,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,S,Fast,19,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,S,Slow,19,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,E,Slow,19,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,S,Fast,19,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,S,Slow,19,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,S,Normal,19,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,E,Fast,19,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,E,Fast,19,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,E,Normal,19,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,S,Slow,19,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,E,Slow,19,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,S,Normal,18,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,E,Fast,18,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,S,Fast,18,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,S,Fast,18,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,E,Normal,18,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,S,Normal,18,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,S,Normal,18,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,E,Fast,18,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,E,Normal,18,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,E,Slow,18,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,S,Normal,18,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,E,Normal,18,0-20,40-60,Afternoon,fortnight 4,Oct,Low
Heat,High,Low,E,Slow,17,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,E,Normal,17,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,S,Slow,17,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,S,Normal,17,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,E,Slow,17,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,E,Slow,17,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,E,Slow,17,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,E,Slow,17,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,E,Slow,17,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,E,Slow,17,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,N,Fast,17,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,E,Slow,16,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,E,Normal,16,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,E,Slow,16,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,E,Normal,16,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,S,Slow,16,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,E,Slow,16,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,N,Slow,16,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,S,Fast,16,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,E,Slow,16,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,E,Normal,16,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,N,Slow,16,0-20,40-60,Afternoon,fortnight 4,Oct,High
Heat,High,Low,E,Slow,16,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,E,Normal,15,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,N,Slow,15,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,E,Slow,15,0-20,40-60,Afternoon,fortnight 4,Oct,High
Heat,High,Low,E,Normal,15,0-20,40-60,Afternoon,fortnight 4,Oct,High
Heat,High,Low,N,Slow,15,0-20,40-60,Afternoon,fortnight 4,Oct,Med
Heat,High,Low,N,Fast,15,0-20,40-60,Afternoon,fortnight 4,Oct,High
Heat,High,Low,E,Normal,15,0-20,40-60,Afternoon,fortnight 4,Oct,High
Heat,High,Low,E,Fast,15,0-20,40-60,Afternoon,fortnight 4,Oct,High
Heat,High,Low,E,Slow,15,0-20,40-60,Afternoon,fortnight 4,Oct,High
Heat,High,Low,E,Normal,15,0-20,40-60,Afternoon,fortnight 4,Oct,High
Heat,High,Low,N,Normal,15,0-20,40-60,Afternoon,fortnight 4,Oct,High
Heat,High,Low,E,Fast,15,0-20,40-60,Afternoon,fortnight 4,Oct,High
Heat,High,Low,E,Normal,14,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,E,Slow,14,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,E,Fast,14,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,N,Slow,14,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,N,Fast,14,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,N,Slow,14,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,N,Slow,14,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,N,Fast,14,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,N,Fast,14,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,N,Fast,14,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,N,Slow,14,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,S,Slow,14,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,E,Slow,13,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,E,Normal,13,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,N,Normal,13,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,N,Fast,13,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,N,Normal,13,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,N,Fast,13,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,S,Slow,13,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,E,Slow,13,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,S,Slow,13,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,N,Fast,13,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,N,Fast,13,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,N,Fast,13,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,E,Normal,12,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,E,Normal,12,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,N,Normal,12,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,E,Slow,12,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,N,Slow,12,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,E,Slow,12,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,E,Normal,12,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,E,Slow,12,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,E,Slow,12,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,N,Slow,12,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,N,Normal,12,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,N,Slow,12,0-20,40-60,Midday,fortnight 4,Oct,High
Heat,High,Low,N,Slow,11,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,N,Normal,11,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Slow,11,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Normal,11,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Slow,11,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Slow,11,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,N,Normal,11,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Slow,11,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,N,Slow,11,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Slow,11,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Slow,11,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,S,Slow,11,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,N,Normal,10,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,N,Normal,10,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Normal,10,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,N,Normal,10,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,N,Slow,10,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,N,Slow,10,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Normal,10,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,N,Slow,10,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Normal,10,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Slow,10,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Normal,10,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Normal,10,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,S,Normal,09,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Slow,09,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,N,Normal,09,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Slow,09,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Slow,09,0-20,40-60,Morning,fortnight 4,Oct,Med
Heat,High,Low,E,Slow,09,0-20,40-60,Morning,fortnight 4,Oct,Med
Heat,High,Low,S,Slow,09,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Slow,09,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,N,Slow,09,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,N,Slow,09,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,S,Normal,09,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Normal,09,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Fast,08,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Slow,08,0-20,40-60,Morning,fortnight 4,Oct,Med
Heat,High,Low,E,Normal,08,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Slow,08,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Normal,08,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,S,Normal,08,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,N,Slow,08,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,S,Fast,08,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,S,Slow,08,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,S,Slow,08,0-20,40-60,Morning,fortnight 4,Oct,Med
Heat,High,Low,E,Fast,08,0-20,40-60,Morning,fortnight 4,Oct,Med
Heat,High,Low,E,Normal,07,0-20,40-60,Morning,fortnight 4,Oct,Med
Heat,High,Low,S,Fast,07,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,S,Normal,07,0-20,40-60,Morning,fortnight 4,Oct,High
Heat,High,Low,E,Normal,07,0-20,40-60,Morning,fortnight 4,Oct,Med
Heat,High,Low,S,Normal,07,0-20,40-60,Morning,fortnight 4,Oct,Med
Heat,High,Low,S,Normal,07,0-20,40-60,Morning,fortnight 4,Oct,Med
Heat,High,Low,S,Normal,07,0-20,40-60,Morning,fortnight 4,Oct,Med
Heat,High,Low,S,Normal,07,0-20,40-60,Morning,fortnight 4,Oct,Med
Normal,High,Low,S,Normal,07,0-20,40-60,Morning,fortnight 4,Oct,Med
Normal,High,Low,S,Normal,07,0-20,40-60,Morning,fortnight 4,Oct,Med
Normal,High,Low,S,Normal,07,0-20,40-60,Morning,fortnight 4,Oct,Med
Normal,High,Low,S,Normal,07,0-20,40-60,Morning,fortnight 4,Oct,Med
Normal,High,Low,S,Slow,06,0-20,40-60,Morning,fortnight 4,Oct,Med
Normal,High,Low,S,Normal,06,0-20,40-60,Morning,fortnight 4,Oct,Med
Normal,High,Low,S,Slow,06,0-20,40-60,Morning,fortnight 4,Oct,Med
Normal,High,Low,S,Normal,06,0-20,40-60,Morning,fortnight 4,Oct,Med
Normal,High,Low,S,Fast,06,0-20,40-60,Morning,fortnight 4,Oct,Med
Normal,High,Low,S,Fast,06,0-20,40-60,Morning,fortnight 4,Oct,Med
Normal,High,Low,S,Normal,06,0-20,40-60,Morning,fortnight 4,Oct,Med
Normal,High,Low,S,Fast,06,0-20,40-60,Morning,fortnight 4,Oct,Med
Normal,High,Low,S,Fast,06,0-20,40-60,Morning,fortnight 4,Oct,Med
Normal,High,Low,S,Fast,06,0-20,40-60,Morning,fortnight 4,Oct,Low
Normal,High,Low,S,Fast,06,0-20,40-60,Morning,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,06,0-20,40-60,Morning,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,05,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,05,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,05,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,05,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,05,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,05,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,05,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,05,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Fast,05,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,05,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,05,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,05,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Slow,04,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,04,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,04,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Slow,04,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,04,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,04,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,04,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,04,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,04,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,04,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,04,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,04,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Slow,03,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,03,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,03,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,03,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,03,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,03,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,03,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,03,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,03,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,03,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,03,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,03,0-20,40-60,Night,fortnight 4,Oct,Low
Normal,High,Low,S,Normal,02,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,02,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,02,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Slow,02,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,02,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,02,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,02,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,02,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,02,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,02,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Fast,02,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,02,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,01,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,01,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Slow,01,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,01,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,01,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Fast,01,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,01,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,01,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,01,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,01,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,01,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Slow,00,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Slow,00,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,00,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,00,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,00,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,E,Normal,00,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Fast,00,0-20,40-60,Night,fortnight 3,Oct,Low
Normal,High,Low,S,Normal,00,0-20,40-60,Night,fortnight 3,Oct,Low
